sentence,difficulty,num_chars,num_words,avg_word_length,num_stopwords,ratio_num_words_over_stopwords,PRON,AUX,ADP,SCONJ,PUNCT,num_words_before_first_verb,VERB,ADJ,ADV,,NOUN,DET,CCONJ,PER,PART,INTJ,MISC,PROPN,LOC,ORG,NUM,X,Text_english_translation,hamming,hamming_normalized_similarity,levenshtein,levenshtein_normalized_similarity,jaro_winkler,jaccard,sorensen
Je suis tout à fait d'accord avec la jeune fille.,A2,49,10,4.0,4.0,2.5,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I totally agree with the young girl.,46.0,0.061224489795918324,35.0,0.2857142857142857,0.5723240987216143,0.0,0.0
"En plus, je ne m'entends pas très bien avec ma mère.",A2,52,11,3.8181818181818183,5.0,2.2,2.0,0.0,2.0,0.0,2.0,7.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Besides, I don&#39;t get along very well with my mother.",51.0,0.0892857142857143,42.0,0.25,0.6247710622710623,0.0,0.0
Le chien n'est pas le seul à apprendre !,A2,40,9,3.5555555555555554,3.0,3.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The dog is not the only one to learn!,37.0,0.07499999999999996,31.0,0.22499999999999998,0.6245495495495496,0.0,0.0
"Moi, c'est que par rapport à mon nom de famille",A2,47,10,3.8,5.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Me is that compared to my last name,43.0,0.08510638297872342,32.0,0.3191489361702128,0.6772665339062991,0.0,0.0
On est dans un monde de l'immédiat,A2,34,7,4.0,4.0,1.75,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We are in a world of the immediate,29.0,0.1470588235294118,22.0,0.3529411764705882,0.6586452762923352,0.0,0.0
C'est l'école qui doit le trouver.,A2,34,6,4.833333333333333,2.0,3.0,3.0,2.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,The school must find him.,33.0,0.02941176470588236,25.0,0.2647058823529411,0.5993627450980392,0.0,0.0
C'est toujours un plaisir de vous écouter.,A2,42,7,5.142857142857143,3.0,2.3333333333333335,2.0,1.0,1.0,0.0,1.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,It is always a pleasure to listen to you.,39.0,0.0714285714285714,32.0,0.23809523809523814,0.6498391338593189,0.0,0.0
"Très bien, et est-ce que vous avez un téléphone portable ?",A2,58,11,4.363636363636363,5.0,2.2,2.0,0.0,0.0,1.0,2.0,9.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Alright, and do you have a cell phone?",56.0,0.03448275862068961,41.0,0.2931034482758621,0.6279491833030852,0.0,0.0
"Pour d'autres, pas le choix",A2,27,5,4.6,2.0,2.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"For others, no choice",24.0,0.11111111111111116,16.0,0.40740740740740744,0.6899470899470899,0.0,0.0
Il a un appartement,A2,19,4,4.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,He has an apartment,14.0,0.26315789473684215,7.0,0.631578947368421,0.7531328320802005,0.0,0.0
Je crois que c'est surtout pour me faire plaisir.,A2,49,9,4.555555555555555,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I think it&#39;s mostly to please me.,46.0,0.061224489795918324,37.0,0.24489795918367352,0.5810610965890469,0.0,0.0
"Le reste, ça ne m'intéresse pas du tout",A2,39,8,4.0,3.0,2.6666666666666665,2.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The rest, that does not interest me at all",39.0,0.0714285714285714,25.0,0.40476190476190477,0.7367954626019141,0.0,0.0
Il ne m'adresse plus la parole et je ne lui parle pas non plus.,A2,63,14,3.5714285714285716,7.0,2.0,4.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,He no longer speaks to me and I do not speak to him either.,59.0,0.06349206349206349,48.0,0.23809523809523814,0.6564975922484791,0.0,0.0
Je ne fais pas grand-chose à la maison.,A2,39,8,4.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I don&#39;t do much at home.,38.0,0.02564102564102566,32.0,0.17948717948717952,0.5512210012210012,0.0,0.0
"C'est vraiment pas un métier pour moi, c'est vraiment une passion !",A2,67,12,4.666666666666667,4.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"It&#39;s really not a job for me, it&#39;s really a passion!",65.0,0.02985074626865669,48.0,0.28358208955223885,0.6019202234441825,0.0,0.0
"Alors, qu'est-ce qu'on leur donne là ?",A2,38,7,4.571428571428571,1.0,7.0,3.0,0.0,0.0,1.0,2.0,9.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"So, what are we giving them there?",35.0,0.07894736842105265,31.0,0.1842105263157895,0.5314757481940146,0.0,0.0
J'ai vu Christine et elle m'a dit que tout va bien pour toi.,A2,60,13,3.6923076923076925,4.0,3.25,4.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,I saw Christine and she told me that all is well with you.,59.0,0.01666666666666672,38.0,0.3666666666666667,0.691052238108588,0.04,0.07692307692307693
"Je vois bien que tu es triste, tu ne dis rien, tu ne souris pas.",A2,64,15,3.3333333333333335,7.0,2.142857142857143,4.0,1.0,0.0,1.0,3.0,7.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,"I can see that you are sad, you don&#39;t say anything, you don&#39;t smile.",72.0,0.052631578947368474,57.0,0.25,0.5986013361893106,0.0,0.0
Il faudra bien que quelqu'un aide le petit à le faire.,A2,54,11,4.0,4.0,2.75,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Someone will have to help the little one to do it.,50.0,0.07407407407407407,40.0,0.2592592592592593,0.6191975308641976,0.0,0.0
"En général, c'est à ce moment-là que je me rends compte que je suis en retard",A2,77,16,3.875,9.0,1.7777777777777777,4.0,2.0,3.0,2.0,2.0,14.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Usually that&#39;s when I realize I&#39;m late,75.0,0.025974025974025983,64.0,0.16883116883116878,0.47225359181880916,0.0,0.0
"Et je me demande ce que je vais faire le jour où je pourrai plus faire le spectacle, car c'est ma vie.",A2,102,22,3.6818181818181817,9.0,2.4444444444444446,8.0,1.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"And I wonder what I&#39;m going to do when I can no longer do the show, because it&#39;s my life.",93.0,0.08823529411764708,78.0,0.23529411764705888,0.5778273508716202,0.0,0.0
"Quand j'écoute ma musique, il faut que je l'apprécie et c'est pour ça que je suis exigeant, je crois",A2,100,19,4.315789473684211,10.0,1.9,7.0,1.0,1.0,3.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"When I listen to my music, I have to appreciate it and that&#39;s why I&#39;m demanding, I think",94.0,0.06000000000000005,70.0,0.30000000000000004,0.625,0.0,0.0
Je ne veux plus le voir parce qu'on s'est disputés la dernière fois que l'on s'est vus.,A2,87,17,4.176470588235294,4.0,4.25,6.0,2.0,0.0,3.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I don&#39;t want to see him anymore because we had a fight the last time we saw each other.,85.0,0.06593406593406592,75.0,0.17582417582417587,0.5960567742176938,0.0,0.0
On ne peut pas demander à l'école de tout changer.,A2,50,10,4.1,4.0,2.5,1.0,1.0,2.0,0.0,1.0,5.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,We cannot ask the school to change everything.,46.0,0.07999999999999996,37.0,0.26,0.6535507246376812,0.0,0.0
"Pas de diplôme, pas de boulot.",A2,30,6,4.166666666666667,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"No diploma, no job.",30.0,0.0,19.0,0.3666666666666667,0.5916457811194653,0.0,0.0
Tout le contraire de moi.,A2,25,5,4.2,2.0,2.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Quite the opposite of me.,23.0,0.07999999999999996,16.0,0.36,0.6141666666666666,0.0,0.0
Mais je pense qu'il m'aide beaucoup.,A2,36,6,5.166666666666667,1.0,6.0,3.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,But I think he helps me a lot.,36.0,0.0,27.0,0.25,0.6074074074074075,0.0,0.0
"Je sais qu'elle est souvent seule à la maison, et que le soir il rentre très tard.",A2,82,17,3.8823529411764706,7.0,2.4285714285714284,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I know that she is often alone at home, and that in the evening he comes home very late.",81.0,0.07954545454545459,64.0,0.2727272727272727,0.6681130055814665,0.0,0.0
Je ne trouve pas les livres que j'ai pris à la bibliothèque.,A2,60,12,4.083333333333333,6.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I can&#39;t find the books I took from the library.,58.0,0.033333333333333326,47.0,0.21666666666666667,0.5460558936218165,0.0,0.0
C'est la belle qui a tué la bête.,A2,33,8,3.25,3.0,2.6666666666666665,2.0,2.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beauty is the one who killed the beast.,36.0,0.07692307692307687,28.0,0.28205128205128205,0.646295733252255,0.0,0.0
Vous avez bien entendu ce que le professeur a dit avant?,A2,56,11,4.181818181818182,4.0,2.75,2.0,2.0,1.0,1.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Did you hear what the professor said before?,56.0,0.0,39.0,0.3035714285714286,0.5914153051249825,0.0,0.0
J'ai mis tout ce que j'avais dans ce projet.,A2,44,9,4.0,4.0,2.25,4.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I put everything I had in this project.,42.0,0.045454545454545414,31.0,0.2954545454545454,0.6538184038184038,0.0,0.0
C'est bizarre que ça arrive juste maintenant.,A2,45,7,5.571428571428571,1.0,7.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,It&#39;s weird that it&#39;s happening right now.,48.0,0.020408163265306145,42.0,0.1428571428571429,0.5685865457294029,0.0,0.0
"Vous savez, moi je ne crois pas qu'il y ait de bonne ou de mauvaise situation.",A2,78,16,3.9375,9.0,1.7777777777777777,5.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You know, I don&#39;t believe there is a good or a bad situation.",71.0,0.08974358974358976,50.0,0.3589743589743589,0.6579626722483866,0.03571428571428571,0.06896551724137931
"J'ai pas peur de dire ""non"" après c'est vraiment une question de feeling",A2,72,13,4.615384615384615,4.0,3.25,2.0,2.0,3.0,0.0,2.0,6.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I&#39;m not afraid to say &quot;no&quot; after it&#39;s really a question of feeling,79.0,0.059523809523809534,56.0,0.33333333333333337,0.6117724867724867,0.08333333333333333,0.15384615384615385
Je n'ai pas de leçons à recevoir.,A2,33,7,3.857142857142857,3.0,2.3333333333333335,1.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I have no lessons to receive.,32.0,0.030303030303030276,19.0,0.4242424242424242,0.7285751063862008,0.0,0.0
Je n'avais jamais vu ça avant !,A2,31,7,3.5714285714285716,0.0,inf,2.0,1.0,1.0,0.0,1.0,5.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I had never seen that before !,31.0,0.0,26.0,0.16129032258064513,0.5279569892473118,0.07692307692307693,0.14285714285714285
C'est la jungle.,A2,16,3,4.666666666666667,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,It&#39;s the jungle.,19.0,0.050000000000000044,11.0,0.44999999999999996,0.7555555555555555,0.2,0.3333333333333333
"Oui, merci, c'est gentil !",A2,26,5,4.4,0.0,inf,1.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Yes, thank you, that&#39;s nice!",29.0,0.09375,26.0,0.1875,0.5485576923076922,0.0,0.0
Il ne faut pas toujours aller les demander à la société.,A2,56,11,4.181818181818182,5.0,2.2,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,You don&#39;t always have to go and ask society for them.,54.0,0.052631578947368474,47.0,0.17543859649122806,0.6258015534331324,0.0,0.0
"Ce n'est pas grave, on va manger autre chose.",A2,45,9,4.111111111111111,2.0,4.5,2.0,1.0,0.0,0.0,2.0,8.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"It does not matter, we will eat something else.",41.0,0.12765957446808507,34.0,0.276595744680851,0.6537888609268157,0.0,0.0
Il y a beaucoup de pièces,A2,25,6,3.3333333333333335,2.0,3.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,There are a lot of coins,22.0,0.12,19.0,0.24,0.6192063492063493,0.09090909090909091,0.16666666666666666
"Vous savez, je ne l'utilise que pour les cas d'urgence !",A2,56,11,4.181818181818182,5.0,2.2,2.0,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You know, I only use it for emergencies!",51.0,0.0892857142857143,35.0,0.375,0.6396825396825396,0.0,0.0
"Je ne peux pas vous laisser dire cela, Madame.",A2,46,9,4.222222222222222,3.0,3.0,3.0,1.0,0.0,0.0,2.0,6.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"I can&#39;t let you say that, ma&#39;am.",44.0,0.04347826086956519,35.0,0.23913043478260865,0.5115942028985506,0.0,0.0
"Ou plutôt, il ne se la pose plus : il n'aime pas l'école, il la déteste.",A2,72,16,3.5625,8.0,2.0,4.0,0.0,0.0,0.0,4.0,13.0,1.0,0.0,5.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Or rather, he no longer asks himself: he doesn&#39;t like school, he hates it.",66.0,0.15384615384615385,56.0,0.28205128205128205,0.6451566951566953,0.0,0.0
"Il y a un an, j'ai décidé de ne plus manger de viande.",A2,54,13,3.230769230769231,5.0,2.6,3.0,1.0,2.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A year ago, I decided to stop eating meat.",48.0,0.11111111111111116,34.0,0.37037037037037035,0.6598324514991182,0.0,0.0
Je suis content car je ne le vois pas souvent,A2,45,10,3.6,5.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I&#39;m happy because I don&#39;t see him often,41.0,0.12765957446808507,39.0,0.17021276595744683,0.5624901497241922,0.0,0.0
"Vous prônez une ouverture de l'école sur le monde d'aujourd'hui, je suis tout à fait d'accord avec vous.",A2,104,18,4.833333333333333,8.0,2.25,3.0,1.0,7.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You advocate an opening of the school to the world of today, I completely agree with you.",95.0,0.08653846153846156,78.0,0.25,0.6323285796600403,0.0,0.0
"Tu ne mérites pas d'en manger, dit l'autre.",A2,43,8,4.5,2.0,4.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"You don&#39;t deserve to eat it, said the other.",45.0,0.0625,35.0,0.27083333333333337,0.6330916421634144,0.0,0.0
"Merci, à vous aussi, au revoir.",A2,31,6,4.333333333333333,3.0,2.0,1.0,0.0,1.0,0.0,3.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"Thank you, to you too, goodbye.",29.0,0.06451612903225812,27.0,0.12903225806451613,0.5153609831029186,0.0,0.0
"L'après-midi, j'ai encore beaucoup de choses à faire",A2,52,8,5.625,2.0,4.0,1.0,1.0,3.0,0.0,2.0,13.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In the afternoon, I still have a lot to do",51.0,0.019230769230769273,45.0,0.13461538461538458,0.5038886234538409,0.0,0.0
Ça faisait longtemps que je ne m'étais pas fait plaisir.,A2,56,10,4.7,4.0,2.5,2.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,It had been a long time since I had enjoyed myself.,54.0,0.0357142857142857,43.0,0.2321428571428571,0.6040340378575673,0.0,0.0
Elle n'aime pas les gens que je fréquente.,A2,42,8,4.375,4.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,She doesn&#39;t like the people I hang out with.,43.0,0.10416666666666663,38.0,0.20833333333333337,0.5586904761904762,0.0,0.0
"Il faut le faire, mais ça prendra du temps.",A2,43,9,3.888888888888889,3.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"We have to do it, but it will take time.",36.0,0.16279069767441856,30.0,0.3023255813953488,0.5943798449612403,0.0,0.0
Ça fait un moment que je n'ai pas appelé mes parents pour prendre de leurs nouvelles.,A2,85,16,4.375,7.0,2.2857142857142856,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,It&#39;s been a while since I called my parents to check on them.,81.0,0.04705882352941182,60.0,0.2941176470588235,0.5998324115971175,0.03571428571428571,0.06896551724137931
"Le jeudi est comme le mardi, on ne fait qu'aller à l'école.",A2,59,12,4.0,5.0,2.4,1.0,1.0,2.0,1.0,2.0,10.0,2.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Thursday is like Tuesday, we just go to school.",54.0,0.0847457627118644,43.0,0.27118644067796616,0.6160746483952398,0.0,0.0
C'est très gentil de sa part !,A2,30,7,3.4285714285714284,2.0,3.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,It&#39;s very kind of him!,29.0,0.033333333333333326,24.0,0.19999999999999996,0.5371794871794872,0.0,0.0
Mais pas de maison de poupées,A2,29,6,4.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,But no dollhouse,29.0,0.0,22.0,0.24137931034482762,0.4761334610472541,0.0,0.0
"Jamais, moi je parlerai comme ça de mon père.",A2,45,9,4.111111111111111,4.0,2.25,3.0,0.0,2.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I will never speak of my father like that.,44.0,0.022222222222222254,34.0,0.24444444444444446,0.6040700040700041,0.0,0.0
"Les filles de la classe, il n'y a que la mode qui les intéresse, et les histoires de garçons.",A2,93,19,3.9473684210526314,10.0,1.9,4.0,0.0,2.0,1.0,3.0,10.0,1.0,0.0,1.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"The girls in the class, they are only interested in fashion, and boys&#39; stories.",81.0,0.12903225806451613,63.0,0.32258064516129037,0.6647665932547393,0.0,0.0
Je vais à l'école pendant la journée.,A2,37,7,4.428571428571429,2.0,3.5,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I go to school during the day.,34.0,0.08108108108108103,29.0,0.21621621621621623,0.5752647384226331,0.0,0.0
Mon père est mort ici.,A2,22,5,3.6,1.0,5.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,My father died here.,20.0,0.09090909090909094,17.0,0.2272727272727273,0.5924242424242424,0.0,0.0
"Oh tu sais, au début ce n'était pas facile.",A2,43,9,3.888888888888889,4.0,2.25,1.0,1.0,0.0,0.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,"Oh you know, at first it wasn&#39;t easy.",38.0,0.11627906976744184,29.0,0.32558139534883723,0.6386910639132232,0.0625,0.11764705882352941
"Et toi, quand est-ce que tu rentres à Tours",A2,43,9,3.888888888888889,3.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,"And you, when do you come back to Tours",40.0,0.06976744186046513,29.0,0.32558139534883723,0.5808069966209501,0.058823529411764705,0.1111111111111111
Comment est-ce que je me sens ? J'ai peur d'une nouvelle éruption,A2,65,12,4.5,3.0,4.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,How do I feel? I&#39;m afraid of another rash,61.0,0.06153846153846154,51.0,0.2153846153846154,0.4814102564102564,0.0,0.0
"Aujourd'hui , c'est plus possible.",A2,34,5,6.0,0.0,inf,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Today, it is no longer possible.",33.0,0.02941176470588236,22.0,0.3529411764705882,0.6872771836007129,0.1,0.18181818181818182
"C'est une bonne nouvelle, mais comment je vais faire dans une si grande ville alors que j'adore la nature?",A2,106,19,4.631578947368421,7.0,2.7142857142857144,3.0,1.0,1.0,2.0,2.0,10.0,3.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"This is good news, but what am I going to do in such a big city when I love nature?",98.0,0.07547169811320753,71.0,0.33018867924528306,0.6375129244916367,0.02631578947368421,0.05128205128205128
Mais la musique m'a donné mal à la tête,A2,39,9,3.4444444444444446,3.0,3.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,But the music gave me a headache,34.0,0.1282051282051282,27.0,0.3076923076923077,0.5883800044984255,0.0,0.0
"Je ne nie pas que parfois, c'est ma faute.",A2,42,9,3.7777777777777777,4.0,2.25,2.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,I don&#39;t deny that sometimes it&#39;s my fault.,47.0,0.06000000000000005,36.0,0.28,0.5976312576312576,0.0,0.0
"C'est un immeuble gris, pas très loin de l'école et de chez moi.",A2,64,13,4.0,5.0,2.6,2.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"It&#39;s a gray building, not far from the school and my home.",60.0,0.0625,51.0,0.203125,0.6372238067138736,0.0,0.0
